,length,width,curb-weight,engine-size,horsepower,city-L/100km,highway-L/100km,wheel-base,bore,drive-wheels,price
156,0.3761194029850749,0.3504273504273511,0.23506594259115596,0.13962264150943396,0.10280373831775699,0.10453216374269003,0.06270996640537511,0.2653061224489798,0.4642857142857143,fwd,7738
157,0.3761194029850749,0.3504273504273511,0.24592707525213345,0.13962264150943396,0.10280373831775699,0.2708333333333333,0.2476780185758514,0.2653061224489798,0.4642857142857143,fwd,8358
158,0.3761194029850749,0.3504273504273511,0.2529092319627618,0.13962264150943396,0.10280373831775699,0.2708333333333333,0.2476780185758514,0.2653061224489798,0.4642857142857143,fwd,9258
159,0.4119402985074626,0.3162393162393164,0.26415826221877425,0.13962264150943396,0.10280373831775699,0.2490421455938697,0.2476780185758514,0.2303206997084549,0.4642857142857143,rwd,8058
160,0.4119402985074626,0.3162393162393164,0.2777346780449961,0.13962264150943396,0.10280373831775699,0.2490421455938697,0.2476780185758514,0.2303206997084549,0.4642857142857143,rwd,8238
161,0.4119402985074626,0.3162393162393164,0.3013964313421257,0.13962264150943396,0.29906542056074764,0.3194444444444444,0.3629764065335753,0.2303206997084549,0.5000000000000001,rwd,9298
162,0.4119402985074626,0.3162393162393164,0.3149728471683476,0.13962264150943396,0.29906542056074764,0.3194444444444444,0.3629764065335753,0.2303206997084549,0.5000000000000001,rwd,9538
163,0.5238805970149253,0.4529914529914527,0.4080682699767261,0.3207547169811321,0.3177570093457944,0.3761574074074074,0.33684210526315783,0.3440233236151606,0.7714285714285716,rwd,8449
164,0.5238805970149253,0.4529914529914527,0.4065166795965865,0.3207547169811321,0.3177570093457944,0.3761574074074074,0.33684210526315783,0.3440233236151606,0.7714285714285716,rwd,9639
165,0.5238805970149253,0.4529914529914527,0.41233514352211015,0.3207547169811321,0.3177570093457944,0.3761574074074074,0.33684210526315783,0.3440233236151606,0.7714285714285716,rwd,9989
166,0.5238805970149253,0.4529914529914527,0.4619860356865788,0.3207547169811321,0.3177570093457944,0.3761574074074074,0.33684210526315783,0.3440233236151606,0.7714285714285716,rwd,11199
167,0.5238805970149253,0.4529914529914527,0.4755624515128006,0.3207547169811321,0.3177570093457944,0.3761574074074074,0.33684210526315783,0.3440233236151606,0.7714285714285716,rwd,11549
168,0.5238805970149253,0.4529914529914527,0.5768037238169124,0.3207547169811321,0.3177570093457944,0.3761574074074074,0.33684210526315783,0.3440233236151606,0.7714285714285716,rwd,17669
169,0.5149253731343284,0.52991452991453,0.32505818463925523,0.23018867924528305,0.20560747663551399,0.2490421455938697,0.2476780185758514,0.4606413994169098,0.55,fwd,8948
170,0.5149253731343284,0.52991452991453,0.3847944142746315,0.18490566037735848,0.11682242990654206,0.2287037037037037,0.26794258373205737,0.4606413994169098,0.5214285714285715,fwd,10698
171,0.5149253731343284,0.52991452991453,0.3591931730023274,0.23018867924528305,0.20560747663551399,0.2942386831275721,0.2894736842105263,0.4606413994169098,0.55,fwd,9988
172,0.5149253731343284,0.52991452991453,0.3591931730023274,0.23018867924528305,0.20560747663551399,0.2942386831275721,0.2894736842105263,0.4606413994169098,0.55,fwd,10898
173,0.5149253731343284,0.52991452991453,0.3762606671838635,0.23018867924528305,0.20560747663551399,0.2942386831275721,0.2894736842105263,0.4606413994169098,0.55,fwd,11248
174,0.6328358208955225,0.6324786324786328,0.5771916214119472,0.4150943396226415,0.5280373831775701,0.5236111111111111,0.5263157894736841,0.4752186588921285,0.5214285714285715,rwd,16558
175,0.6328358208955225,0.6324786324786328,0.5927075252133437,0.4150943396226415,0.5280373831775701,0.5701754385964912,0.5263157894736841,0.4752186588921285,0.5214285714285715,rwd,15998
176,0.6970149253731346,0.52991452991453,0.6373157486423584,0.4150943396226415,0.5046728971962616,0.5236111111111111,0.5263157894736841,0.521865889212828,0.5214285714285715,rwd,15690
177,0.6970149253731346,0.52991452991453,0.6450737005430567,0.37735849056603776,0.5046728971962616,0.5701754385964912,0.5263157894736841,0.521865889212828,0.5214285714285715,rwd,15750
178,0.4567164179104477,0.4444444444444446,0.29984484096198605,0.13584905660377358,0.018691588785046728,0.11711711711711716,0.0732265446224256,0.3119533527696793,0.3357142857142856,fwd,7775
179,0.4567164179104477,0.4444444444444446,0.2796741660201707,0.1811320754716981,0.17289719626168226,0.2942386831275721,0.2476780185758514,0.3119533527696793,0.4642857142857143,fwd,7975
180,0.4567164179104477,0.4444444444444446,0.30100853374709075,0.13584905660377358,0.018691588785046728,0.11711711711711716,0.0732265446224256,0.3119533527696793,0.3357142857142856,fwd,7995
181,0.4567164179104477,0.4444444444444446,0.2808378588052754,0.1811320754716981,0.17289719626168226,0.2942386831275721,0.2476780185758514,0.3119533527696793,0.4642857142857143,fwd,8195
182,0.4567164179104477,0.4444444444444446,0.3052754072924748,0.1811320754716981,0.17289719626168226,0.2942386831275721,0.2476780185758514,0.3119533527696793,0.4642857142857143,fwd,8495
183,0.4567164179104477,0.4444444444444446,0.32234290147401085,0.13584905660377358,0.09345794392523364,0.11711711711711716,0.1203007518796992,0.3119533527696793,0.3357142857142856,fwd,9495
184,0.4567164179104477,0.4444444444444446,0.3149728471683476,0.1811320754716981,0.2429906542056075,0.3194444444444444,0.2894736842105263,0.3119533527696793,0.4642857142857143,fwd,9995
185,0.2716417910447764,0.33333333333333376,0.2971295577967417,0.1811320754716981,0.19626168224299065,0.3761574074074074,0.3629764065335753,0.2303206997084549,0.4642857142857143,fwd,11595
186,0.3671641791044775,0.3162393162393164,0.2843289371605896,0.1811320754716981,0.19626168224299065,0.3761574074074074,0.3629764065335753,0.2303206997084549,0.4642857142857143,fwd,9980
187,0.5835820895522387,0.5641025641025647,0.4550038789759504,0.2830188679245283,0.2897196261682243,0.5701754385964912,0.5263157894736841,0.4023323615160352,0.4642857142857143,fwd,13295
188,0.5835820895522387,0.5641025641025647,0.4231962761830877,0.13584905660377358,0.09345794392523364,0.17508417508417504,0.17728531855955673,0.4023323615160352,0.3357142857142856,fwd,13845
189,0.6268656716417911,0.5641025641025647,0.4169899146625291,0.1811320754716981,0.18691588785046728,0.3466666666666667,0.31239388794567063,0.4023323615160352,0.4642857142857143,fwd,12290
190,0.711940298507463,0.5897435897435901,0.552366175329713,0.3018867924528302,0.308411214953271,0.4082125603864734,0.3909774436090225,0.5160349854227404,0.8857142857142856,rwd,12940
191,0.711940298507463,0.5897435897435901,0.5996896819239721,0.3018867924528302,0.308411214953271,0.4082125603864734,0.3909774436090225,0.5160349854227404,0.8857142857142856,rwd,13415
192,0.711940298507463,0.5897435897435901,0.5612878200155159,0.3018867924528302,0.308411214953271,0.3761574074074074,0.3909774436090225,0.5160349854227404,0.8857142857142856,rwd,15985
193,0.711940298507463,0.5897435897435901,0.6027928626842514,0.3018867924528302,0.308411214953271,0.3761574074074074,0.3909774436090225,0.5160349854227404,0.8857142857142856,rwd,16515
194,0.711940298507463,0.5897435897435901,0.6039565554693561,0.26037735849056604,0.5327102803738317,0.6797385620915033,0.6124401913875598,0.5160349854227404,0.7714285714285716,rwd,18420
195,0.711940298507463,0.5897435897435901,0.6474010861132661,0.26037735849056604,0.5327102803738317,0.6797385620915033,0.6124401913875598,0.5160349854227404,0.7714285714285716,rwd,18950
196,0.711940298507463,0.7350427350427355,0.5678820791311094,0.3018867924528302,0.308411214953271,0.4082125603864734,0.3909774436090225,0.6559766763848395,0.8857142857142856,rwd,16845
197,0.711940298507463,0.7264957264957264,0.6055081458494957,0.3018867924528302,0.5233644859813084,0.5701754385964912,0.4884210526315789,0.6559766763848395,0.8857142857142856,rwd,19045
198,0.711940298507463,0.7350427350427355,0.591155934833204,0.4226415094339623,0.4018691588785047,0.6219135802469136,0.5675057208237986,0.6559766763848395,0.7428571428571429,rwd,21485
199,0.711940298507463,0.7350427350427355,0.6706749418153607,0.3169811320754717,0.27102803738317754,0.3194444444444444,0.42105263157894735,0.6559766763848395,0.3357142857142856,rwd,22470
200,0.711940298507463,0.7350427350427355,0.6105508145849495,0.3018867924528302,0.308411214953271,0.5701754385964912,0.4884210526315789,0.6559766763848395,0.8857142857142856,rwd,22625
